xenbase_gene_id,S30_C_1,S30_C_2,S30_C_3,S30_F_1,S30_F_2,S30_F_3
XB-GENE-977079,158,196,346,296,246,231
XB-GENE-977088,25,17,33,23,22,12
XB-GENE-977118,48,33,79,47,45,44
XB-GENE-977131,76,75,98,92,102,73
XB-GENE-977144,0,0,0,0,0,0
XB-GENE-977154,45,41,50,37,43,25
XB-GENE-977162,402,380,516,521,364,359
XB-GENE-977182,49,49,61,42,51,39
XB-GENE-977195,108,137,176,119,141,125
XB-GENE-977208,47,56,74,63,54,41
XB-GENE-977220,19,36,46,55,32,29
XB-GENE-977244,266,319,475,349,382,316
XB-GENE-977264,5,1,4,2,2,7
XB-GENE-977273,37,28,49,45,37,29
XB-GENE-977287,30,29,13,42,19,8
XB-GENE-977303,712,527,668,668,541,350
XB-GENE-977319,26,35,80,39,57,27
XB-GENE-977331,1273,1484,2140,1922,1752,1673
XB-GENE-977365,165,142,208,215,193,130
XB-GENE-977396,196,250,346,260,301,250
XB-GENE-977405,129,161,192,187,148,150
XB-GENE-977417,148,161,264,198,171,168
XB-GENE-977428,0,0,1,0,0,1
XB-GENE-977439,288,353,437,369,380,282
XB-GENE-977468,440,397,439,408,407,253
XB-GENE-977488,44,29,64,45,30,24
XB-GENE-977512,4,7,14,5,7,7
XB-GENE-977522,321,387,134,417,335,139
XB-GENE-977532,5,11,31,11,16,13
XB-GENE-977545,7,8,2,5,3,2
XB-GENE-977554,125,137,158,147,136,101
XB-GENE-977569,42,44,55,41,36,18
XB-GENE-977596,52,59,93,57,89,57
XB-GENE-977607,9,12,13,15,18,15
XB-GENE-977615,0,0,1,0,0,0
XB-GENE-977629,147,208,908,131,181,223
XB-GENE-977662,29,29,45,44,33,39
XB-GENE-977676,282,406,549,470,478,410
XB-GENE-977688,213,231,301,201,289,123
XB-GENE-977715,504,501,644,610,443,530
XB-GENE-977726,166,223,200,173,189,105
XB-GENE-977735,57,51,83,68,62,49
XB-GENE-977760,139,206,220,258,213,237
XB-GENE-977778,79,112,127,186,139,145
XB-GENE-977878,6,5,9,7,9,6
XB-GENE-977885,0,0,1,0,2,2
XB-GENE-977897,43,55,74,58,52,48
XB-GENE-977923,2,0,3,2,3,1
XB-GENE-977950,31,33,50,58,36,26
XB-GENE-977961,0,0,0,1,0,1
XB-GENE-977973,1,0,1,2,0,1
XB-GENE-977987,41,56,48,36,60,29
XB-GENE-977999,15,9,17,24,16,16
XB-GENE-978022,0,0,2,0,0,4
XB-GENE-978029,89,61,139,89,95,75
XB-GENE-978047,0,0,0,14,0,0
XB-GENE-978093,54,51,55,308,0,361
XB-GENE-978105,322,300,418,386,358,293
XB-GENE-978138,17,23,33,23,21,16
XB-GENE-978150,230,283,236,302,356,194
XB-GENE-978159,91,49,111,118,67,91
XB-GENE-978187,26,27,30,24,35,10
XB-GENE-978208,26,8,30,27,22,28
XB-GENE-978223,134,159,63,202,149,109
XB-GENE-978250,160,170,155,225,143,74
XB-GENE-978269,161,167,220,183,170,104
XB-GENE-978293,50,70,101,55,57,46
XB-GENE-978304,2335,2360,2466,3372,3016,2055
XB-GENE-978341,328,365,459,453,463,228
XB-GENE-978354,948,1405,1795,1714,1698,1770
XB-GENE-978369,1,4,8,1,11,6
XB-GENE-978383,5,6,12,3,7,1
XB-GENE-978395,348,352,626,476,475,424
XB-GENE-978404,181,122,256,165,197,123
XB-GENE-978423,39,58,83,61,75,54
XB-GENE-978433,167,167,248,179,180,107
XB-GENE-978445,1554,1712,2607,2223,2013,1931
XB-GENE-978458,5,2,11,4,3,9
XB-GENE-978477,3,6,10,2,2,8
XB-GENE-978496,168,190,250,217,260,181
XB-GENE-978511,252,261,400,350,329,318
XB-GENE-978526,22,28,41,29,27,14
XB-GENE-978537,44,41,39,48,72,37
XB-GENE-978558,150,166,174,202,177,208
XB-GENE-978581,99,111,163,82,92,75
XB-GENE-978783,3,1,7,2,4,2
XB-GENE-978795,118,141,166,133,134,105
XB-GENE-978823,477,494,400,496,581,222
XB-GENE-978831,211,252,290,282,258,163
XB-GENE-978878,62,57,128,51,50,72
XB-GENE-978890,243,282,370,421,301,303
XB-GENE-978913,8,14,13,16,16,17
XB-GENE-978934,4,3,8,33,12,14
XB-GENE-979004,46,96,202,100,137,170
XB-GENE-979050,334,375,544,392,426,355
XB-GENE-979061,15,21,10,24,40,20
XB-GENE-979099,153,193,307,215,164,192
XB-GENE-979119,446,412,495,478,468,280
XB-GENE-979131,43,43,47,56,39,35
XB-GENE-979142,129,148,214,170,176,162
XB-GENE-979162,66,67,145,83,91,64
XB-GENE-979173,94,97,115,131,75,75
XB-GENE-979187,128,175,239,181,165,133
XB-GENE-979199,129,193,145,146,183,109
XB-GENE-979222,217,204,383,268,270,224
XB-GENE-979235,302,341,614,379,381,325
XB-GENE-979250,68,115,163,88,165,127
XB-GENE-979263,187,220,268,296,242,229
XB-GENE-979286,147,140,416,132,108,86
XB-GENE-979310,589,642,985,916,662,773
XB-GENE-979334,127,135,143,126,130,75
XB-GENE-979441,123,138,133,103,135,51
XB-GENE-979454,7,8,14,12,5,9
XB-GENE-979461,31,32,43,25,58,27
XB-GENE-979490,137,121,219,167,148,125
XB-GENE-979502,127,159,237,141,176,145
XB-GENE-979514,0,0,2,3,7,17
XB-GENE-979529,23,20,24,24,21,10
XB-GENE-979551,1,1,6,0,4,0
XB-GENE-979568,167,137,277,204,184,205
XB-GENE-979588,27,18,63,33,44,33
XB-GENE-979604,1,2,4,5,2,1
XB-GENE-979614,1420,1599,2309,2006,1952,1826
XB-GENE-979633,20,10,18,25,15,11
XB-GENE-979642,78,83,94,99,101,72
XB-GENE-979651,80,100,117,119,101,87
XB-GENE-979665,12,12,18,13,14,9
XB-GENE-979678,156,212,261,249,227,146
XB-GENE-979689,0,0,0,0,0,1
XB-GENE-979701,34,43,83,51,49,50
XB-GENE-979715,24,42,57,46,27,42
XB-GENE-979728,132,145,216,174,148,117
XB-GENE-979753,248,301,359,276,286,145
XB-GENE-979762,77,96,125,123,114,100
XB-GENE-979772,1,2,3,5,2,1
XB-GENE-979783,15,7,12,16,16,13
XB-GENE-979802,112,257,496,305,344,425
XB-GENE-979817,0,0,0,0,0,1
XB-GENE-979830,920,839,997,1051,952,726
XB-GENE-979839,117,138,198,154,178,139
XB-GENE-979863,51,45,83,54,49,49
XB-GENE-979894,113,209,242,237,221,232
XB-GENE-979911,1,5,5,5,8,2
XB-GENE-979925,43,52,130,71,47,75
XB-GENE-979941,45,48,77,57,48,53
XB-GENE-979948,3,3,9,3,3,4
XB-GENE-979975,76,115,180,149,112,135
XB-GENE-980002,122,151,232,178,176,162
XB-GENE-980017,101,88,190,85,56,67
XB-GENE-980044,951,631,376,893,559,194
XB-GENE-980064,564,967,631,988,968,464
XB-GENE-980125,218,215,325,237,262,228
XB-GENE-980135,59,56,83,76,75,68
XB-GENE-980172,1,2,3,1,1,2
XB-GENE-980189,259,308,222,287,379,125
XB-GENE-980198,12,8,25,12,15,15
XB-GENE-980210,146,111,183,161,133,105
XB-GENE-980236,0,1,0,0,0,0
XB-GENE-980248,56,59,98,73,72,67
XB-GENE-980259,74,92,181,111,91,116
XB-GENE-980272,0,0,0,0,0,1
XB-GENE-980281,772,899,1134,944,978,636
XB-GENE-980302,126,135,160,139,134,134
XB-GENE-980323,61,82,92,82,132,66
XB-GENE-980347,4,4,9,5,3,6
XB-GENE-980357,134,137,216,159,145,110
XB-GENE-980401,62,29,43,27,35,29
XB-GENE-980454,0,1,0,0,1,0
XB-GENE-980465,353,263,525,295,378,274
XB-GENE-980473,1,0,1,0,0,5
XB-GENE-980481,155,125,206,159,151,110
XB-GENE-980490,435,426,442,514,498,288
XB-GENE-980495,49,53,154,69,45,81
XB-GENE-980513,15,14,25,12,7,11
XB-GENE-980545,429,413,587,513,420,370
XB-GENE-980561,264,288,415,303,315,234
XB-GENE-980589,295,345,384,332,335,236
XB-GENE-980605,120,128,145,176,131,133
XB-GENE-980614,105,100,148,105,123,76
XB-GENE-980627,3538,3708,4236,3756,3863,2148
XB-GENE-980637,47,49,76,64,59,68
XB-GENE-980653,61,63,154,82,85,72
XB-GENE-980662,0,0,0,1,0,0
XB-GENE-980680,62,77,91,81,77,57
XB-GENE-980702,90,86,95,94,98,74
XB-GENE-980717,202,186,263,224,245,131
XB-GENE-980735,3,6,6,7,11,2
XB-GENE-980759,244,310,417,358,345,294
XB-GENE-980772,0,0,0,0,0,0
XB-GENE-980798,50,64,75,56,62,51
XB-GENE-980824,34,49,67,54,41,58
XB-GENE-980843,54,43,66,73,45,54
XB-GENE-980852,0,1,3,8,1,7
XB-GENE-980865,20,27,48,33,25,31
XB-GENE-980900,1,0,1,4,0,0
XB-GENE-980947,99,106,155,148,159,106
XB-GENE-980964,120,19,14,127,21,84
XB-GENE-980974,93,59,109,83,91,53
XB-GENE-981000,68,62,99,97,67,62
XB-GENE-981026,135,94,164,171,125,136
XB-GENE-981044,393,421,466,457,460,281
XB-GENE-981066,37,20,48,49,23,44
XB-GENE-981090,19,15,24,16,13,16
XB-GENE-981107,15,11,31,17,7,14
XB-GENE-981122,859,957,1292,964,898,681
XB-GENE-981150,50,76,108,77,73,71
XB-GENE-981224,12,12,12,14,17,9
XB-GENE-981260,0,0,0,0,0,0
XB-GENE-981268,458,611,832,363,373,442
XB-GENE-981315,648,698,831,972,898,678
XB-GENE-981350,231,209,277,226,255,122
XB-GENE-981358,3,1,1,5,2,6
XB-GENE-981372,0,0,1,1,0,0
XB-GENE-981393,26,27,62,34,50,51
XB-GENE-981424,46,55,92,49,50,56
XB-GENE-981504,81,79,108,115,111,62
XB-GENE-981582,1,1,1,2,1,2
XB-GENE-981591,31,34,68,42,29,30
XB-GENE-981601,100,97,149,87,81,82
XB-GENE-981617,125,99,93,142,92,54
XB-GENE-981686,51,52,93,73,73,64
XB-GENE-981700,276,273,317,336,377,186
XB-GENE-981727,138,184,207,169,192,138
XB-GENE-981749,0,0,0,3,0,1
XB-GENE-981757,63,75,111,79,86,78
XB-GENE-981769,92,92,158,100,149,100
XB-GENE-981796,6049,5948,7034,7788,6947,4618
XB-GENE-981810,43,62,104,61,88,64
XB-GENE-981819,153,139,244,149,187,133
XB-GENE-981834,112,114,148,129,122,80
XB-GENE-981842,13,29,30,22,17,23
XB-GENE-981857,8,15,15,13,8,9
XB-GENE-981867,68,138,238,58,98,117
XB-GENE-981885,128,135,214,175,155,158
XB-GENE-981903,4,6,8,7,4,5
XB-GENE-981923,113,177,200,179,152,139
XB-GENE-981932,256,222,346,279,273,190
XB-GENE-981945,2019,2729,5003,2377,3901,2698
XB-GENE-981961,22,27,39,30,35,35
XB-GENE-981979,284,348,443,454,395,374
XB-GENE-981986,413,377,487,518,428,339
XB-GENE-981994,3,7,6,1,5,13
XB-GENE-982004,195,165,239,232,208,133
XB-GENE-982038,138,165,246,166,168,129
XB-GENE-982050,348,474,757,567,459,622
XB-GENE-982071,401,447,539,533,488,251
XB-GENE-982081,69,69,69,70,49,60
XB-GENE-982116,136,124,177,152,132,100
XB-GENE-982127,1,0,0,0,0,1
XB-GENE-982159,5,11,9,14,11,7
XB-GENE-982170,681,698,727,808,758,658
XB-GENE-982213,0,0,1,0,1,1
XB-GENE-982248,47,34,61,45,43,28
XB-GENE-982265,442,432,587,517,465,327
XB-GENE-982279,57,56,121,78,56,44
XB-GENE-982305,0,1,4,0,2,0
XB-GENE-982311,442,532,332,486,535,183
XB-GENE-982332,435,382,444,491,420,258
XB-GENE-982344,140,133,240,158,153,144
XB-GENE-982358,36,12,32,14,13,13
XB-GENE-982384,1077,1083,1575,1330,1223,930
XB-GENE-982410,1682,1341,1627,1639,1473,689
XB-GENE-982423,197,219,244,235,227,172
XB-GENE-982435,45,30,38,21,21,26
XB-GENE-982445,142,173,272,199,235,182
XB-GENE-982463,87,69,116,83,97,70
XB-GENE-982477,0,1,2,1,1,1
XB-GENE-982499,48,41,119,75,67,101
XB-GENE-982540,526,529,819,651,584,474
XB-GENE-982555,309,291,477,408,315,251
XB-GENE-982565,38,40,62,63,44,45
XB-GENE-982589,43,32,51,47,43,49
XB-GENE-982615,11,17,16,19,20,13
XB-GENE-982624,4,11,4,9,3,2
XB-GENE-982656,522,683,929,670,702,628
XB-GENE-982668,10,5,23,20,16,14
XB-GENE-982697,160,140,204,144,132,165
XB-GENE-982709,283,289,360,257,297,214
XB-GENE-982737,116,93,94,155,91,73
XB-GENE-982753,100,98,209,103,109,101
XB-GENE-982793,62,85,67,114,101,77
XB-GENE-982827,20,22,37,32,30,29
XB-GENE-982846,0,0,16,0,0,9
XB-GENE-982854,387,356,636,458,420,362
XB-GENE-982887,128,143,215,148,159,143
XB-GENE-982916,35,36,52,43,47,30
XB-GENE-982932,859,539,925,836,916,558
XB-GENE-982940,0,0,0,0,0,0
XB-GENE-982950,102,108,145,120,107,80
XB-GENE-982965,48,104,111,70,115,87
XB-GENE-982976,22,20,28,19,16,29
XB-GENE-983007,451,638,884,689,562,711
XB-GENE-983034,16,13,43,8,16,5
XB-GENE-983051,173,156,158,179,154,105
XB-GENE-983063,0,0,1,0,1,0
XB-GENE-983075,123,128,197,170,144,143
XB-GENE-983081,0,1,0,0,0,1
XB-GENE-983094,327,306,425,333,306,194
XB-GENE-983111,19,17,16,25,18,24
XB-GENE-983121,1,0,4,5,2,1
XB-GENE-983206,111,195,230,190,173,104
XB-GENE-983232,38,42,50,39,43,37
XB-GENE-983240,41,30,64,34,35,28
XB-GENE-983257,72,86,117,84,71,61
XB-GENE-983267,53,55,43,71,65,36
XB-GENE-983300,50,59,106,47,61,71
XB-GENE-983350,0,0,0,0,0,0
XB-GENE-983358,215,271,302,247,301,225
XB-GENE-983367,26,32,123,61,51,105
XB-GENE-983377,567,619,812,671,657,487
XB-GENE-983387,180,193,242,225,233,159
XB-GENE-983397,5,7,10,4,10,6
XB-GENE-983408,168,145,250,187,172,132
XB-GENE-983452,2,2,2,2,0,3
XB-GENE-983500,58,122,157,148,118,133
XB-GENE-983516,1,0,1,1,2,1
XB-GENE-983533,357,341,497,323,317,251
XB-GENE-983545,51,88,101,39,33,14
XB-GENE-983559,160,175,198,222,191,163
XB-GENE-983592,159,109,195,145,166,199
XB-GENE-983608,124,113,144,165,125,105
XB-GENE-983622,1099,1102,1299,1111,1285,814
XB-GENE-983645,97,114,159,138,93,134
XB-GENE-983672,36,49,74,38,55,60
XB-GENE-983680,1,0,3,0,1,1
XB-GENE-983685,0,0,0,0,0,1
XB-GENE-983733,0,0,0,0,0,0
XB-GENE-983749,5946,7378,8898,6596,9129,3557
XB-GENE-983777,546,606,603,577,493,313
XB-GENE-983786,52,48,61,56,64,40
XB-GENE-983797,182,87,195,154,138,99
XB-GENE-983803,92,121,185,129,125,122
XB-GENE-983817,95,98,100,123,91,72
XB-GENE-983838,9,6,17,13,25,17
XB-GENE-983847,2107,2335,2305,2492,2741,1453
XB-GENE-983871,2,2,5,5,2,9
XB-GENE-983891,0,49,0,0,0,0
XB-GENE-983905,495,255,458,507,273,320
XB-GENE-983917,1783,2120,3097,2931,2437,2604
XB-GENE-983944,1,0,0,0,0,0
XB-GENE-983957,321,290,335,382,364,199
XB-GENE-983967,297,435,914,452,397,545
XB-GENE-983976,78,87,116,105,91,74
XB-GENE-983991,834,667,924,1024,848,598
XB-GENE-984005,73,51,86,73,52,53
XB-GENE-984016,371,385,454,418,468,296
XB-GENE-984025,2,0,10,0,0,1
XB-GENE-984040,166,122,137,169,152,75
XB-GENE-984052,1254,1243,1188,1321,1301,583
XB-GENE-984064,137,242,187,287,284,214
XB-GENE-984072,33,42,71,37,42,42
XB-GENE-984082,339,406,703,364,440,408
XB-GENE-984118,36,36,49,50,50,35
XB-GENE-984132,1,0,1,7,2,3
XB-GENE-984155,74,77,112,80,75,55
XB-GENE-984193,59,57,94,57,67,48
XB-GENE-984204,114,118,147,159,131,123
XB-GENE-984212,0,0,1,0,0,0
XB-GENE-984220,109,146,195,109,148,98
XB-GENE-984245,302,305,489,303,377,185
XB-GENE-984255,38,52,91,48,40,54
XB-GENE-984272,501,590,1032,536,728,559
XB-GENE-984291,357,319,434,380,323,194
XB-GENE-984301,4,4,23,5,4,4
XB-GENE-984326,582,649,826,733,688,506
XB-GENE-984340,346,310,452,392,367,253
XB-GENE-984352,11,6,15,9,9,11
XB-GENE-984366,2,0,14,0,2,1
XB-GENE-984384,47,28,97,42,42,42
XB-GENE-984410,24,33,41,31,40,16
XB-GENE-984417,0,0,1,1,0,2
XB-GENE-984447,45,55,78,60,55,63
XB-GENE-984458,49,59,62,58,61,43
XB-GENE-984483,83,97,127,96,101,53
XB-GENE-984515,63,72,81,86,93,45
XB-GENE-984539,33,53,121,29,46,48
XB-GENE-984546,162,169,293,157,188,138
XB-GENE-984557,90,99,114,135,128,99
XB-GENE-984566,287,195,115,319,209,65
XB-GENE-984586,54,48,68,54,59,24
XB-GENE-984619,239,226,310,264,239,205
XB-GENE-984648,2,1,2,0,5,4
XB-GENE-984677,146,193,168,244,155,96
XB-GENE-984695,30,31,63,34,39,45
XB-GENE-984711,37,38,73,47,38,36
XB-GENE-984722,122,83,179,87,128,95
XB-GENE-984736,373,361,461,356,412,258
XB-GENE-984751,0,0,1,0,2,0
XB-GENE-984758,31,26,45,43,30,20
XB-GENE-984763,3,3,7,9,7,4
XB-GENE-984775,57,82,97,98,109,60
XB-GENE-984782,1274,1011,2290,1060,1253,837
XB-GENE-984804,33,35,46,52,35,51
XB-GENE-984820,163,177,235,184,160,145
XB-GENE-984831,88,81,97,89,95,49
XB-GENE-984880,66,68,107,88,82,62
XB-GENE-984894,5,6,10,6,4,4
XB-GENE-984903,528,527,681,579,533,366
XB-GENE-984929,23,44,0,6,19,0
XB-GENE-984941,148,136,257,171,152,170
XB-GENE-984948,132,150,152,148,139,80
XB-GENE-984964,175,170,257,191,164,172
XB-GENE-984972,1,0,0,1,0,2
XB-GENE-985011,421,473,706,533,497,549
XB-GENE-985046,33,38,41,29,25,22
XB-GENE-985054,0,0,0,0,0,0
XB-GENE-985066,43,48,53,53,47,29
XB-GENE-985083,11,5,10,5,11,10
XB-GENE-985095,71,74,89,71,79,40
XB-GENE-985115,177,183,329,202,199,213
XB-GENE-985124,14,16,20,15,16,12
XB-GENE-985143,1499,1465,1425,1832,1651,806
XB-GENE-985194,165,148,180,181,176,105
XB-GENE-985205,83,90,170,104,111,77
XB-GENE-985224,31,28,44,41,25,23
XB-GENE-985246,131,171,250,210,160,172
XB-GENE-985273,518,578,673,543,632,308
XB-GENE-985284,24,18,38,20,19,19
XB-GENE-985315,95,70,161,92,86,108
XB-GENE-985334,306,320,317,372,302,222
XB-GENE-985351,3,3,5,2,0,4
XB-GENE-985361,3,8,19,17,12,19
XB-GENE-985402,5,4,7,3,10,5
XB-GENE-985420,73,93,144,112,103,112
XB-GENE-985431,300,206,326,262,148,191
XB-GENE-985445,112,141,185,158,141,130
XB-GENE-985456,21,25,42,27,24,17
XB-GENE-985472,133,198,230,202,214,192
XB-GENE-985488,95,154,239,143,163,137
XB-GENE-985503,491,660,826,696,735,546
XB-GENE-985517,41,40,45,49,43,35
XB-GENE-985537,0,0,0,0,0,0
XB-GENE-985542,38,29,50,45,36,32
XB-GENE-985564,110,112,130,117,128,90
XB-GENE-985586,57,75,121,89,85,83
XB-GENE-985595,0,0,0,0,0,0
XB-GENE-985609,51,83,179,86,92,115
XB-GENE-985616,2,1,2,2,3,2
XB-GENE-985629,23,30,28,41,24,26
XB-GENE-985671,101,137,159,143,125,114
XB-GENE-985682,129,117,148,153,133,102
XB-GENE-985701,9,10,12,7,11,10
XB-GENE-985719,41,40,63,45,43,33
XB-GENE-985738,130,119,158,166,123,79
XB-GENE-985749,21,30,62,37,36,31
XB-GENE-985759,13,15,19,21,19,9
XB-GENE-985773,86,95,162,110,90,102
XB-GENE-985781,0,2,3,0,0,0
XB-GENE-985792,41,55,64,41,45,28
XB-GENE-985800,6,1,16,8,2,0
XB-GENE-985808,1386,1667,2201,2052,1940,1620
XB-GENE-985817,34,32,56,40,37,40
XB-GENE-985824,0,1,0,0,0,0
XB-GENE-985835,175,144,220,203,190,105
XB-GENE-985847,54,38,57,58,42,25
XB-GENE-985857,24,39,57,50,42,43
XB-GENE-985888,5,8,21,16,14,14
XB-GENE-985905,284,292,378,349,336,281
XB-GENE-985920,98,173,180,157,164,151
XB-GENE-985937,33,36,45,46,59,38
XB-GENE-985949,125,112,129,134,117,73
XB-GENE-985968,25,37,25,40,35,19
XB-GENE-985994,0,0,2,0,0,0
XB-GENE-986009,47,58,80,66,67,59
XB-GENE-986018,0,11,12,6,9,0
XB-GENE-986031,206,176,302,260,217,169
XB-GENE-986041,12,16,15,20,15,10
XB-GENE-986085,0,0,0,0,0,0
XB-GENE-986099,224,248,328,365,293,278
XB-GENE-986111,247,294,440,298,281,250
XB-GENE-986120,114,140,101,141,187,65
XB-GENE-986128,31,44,55,43,51,30
XB-GENE-986136,26,29,37,38,31,25
XB-GENE-986157,374,330,440,407,368,231
XB-GENE-986192,0,0,0,0,0,0
XB-GENE-986207,0,0,1,0,0,0
XB-GENE-986233,461,425,686,539,481,427
XB-GENE-986253,1196,1533,1592,1627,1630,1085
XB-GENE-986281,126,153,192,183,163,145
XB-GENE-986307,424,436,588,375,366,287
XB-GENE-986319,154,166,177,142,155,104
XB-GENE-986335,0,0,3,1,0,1
XB-GENE-986345,111,105,131,126,99,75
XB-GENE-986357,1495,1352,1634,1582,1476,890
XB-GENE-986368,1218,1427,1758,1596,1563,1223
XB-GENE-986388,293,366,533,367,406,270
XB-GENE-986401,109,94,165,134,114,97
XB-GENE-986424,140,196,442,215,219,298
XB-GENE-986433,0,0,6,1,0,1
XB-GENE-986445,94,96,191,134,100,126
XB-GENE-986468,115,96,205,110,99,101
XB-GENE-986488,24,35,49,37,25,35
XB-GENE-986511,67,84,94,104,85,55
XB-GENE-986561,5,5,9,2,8,3
XB-GENE-986574,11,5,19,10,18,13
XB-GENE-986585,194,284,395,281,318,297
XB-GENE-986601,362,366,619,460,419,316
XB-GENE-986619,145,171,204,187,206,144
XB-GENE-986629,10,14,30,27,25,13
XB-GENE-986641,59,112,132,130,103,126
XB-GENE-986648,0,0,0,0,0,0
XB-GENE-986654,0,0,0,0,0,0
XB-GENE-986661,116,191,194,170,160,115
XB-GENE-986672,1362,1818,2474,1868,2221,1478
XB-GENE-986696,336,431,508,406,453,316
XB-GENE-986707,3,0,2,4,0,2
XB-GENE-986722,88,110,107,86,114,69
XB-GENE-986754,91,78,159,94,105,113
XB-GENE-986766,40,35,123,53,38,43
XB-GENE-986776,163,131,223,149,171,119
XB-GENE-986781,1,2,2,0,1,2
XB-GENE-986808,12,6,24,13,13,8
XB-GENE-986818,22,24,37,38,37,26
XB-GENE-986831,43,42,102,69,68,55
XB-GENE-986859,170,153,201,180,132,97
XB-GENE-986878,1242,1430,2051,1812,1634,1520
XB-GENE-986896,4,9,14,4,10,14
XB-GENE-986908,144,171,331,198,196,195
XB-GENE-986936,548,550,428,620,590,323
XB-GENE-986953,353,134,95,411,152,110
XB-GENE-986979,212,227,277,241,218,178
XB-GENE-986990,547,420,655,488,461,357
XB-GENE-987000,78,99,160,96,117,146
XB-GENE-987023,78,101,109,109,129,94
XB-GENE-987040,0,0,0,0,0,0
XB-GENE-987047,0,0,1,0,0,0
XB-GENE-987063,110,197,327,112,170,142
XB-GENE-987078,134,142,176,162,169,109
XB-GENE-987112,86,82,174,96,106,108
XB-GENE-987148,317,299,370,338,326,237
XB-GENE-987163,126,114,129,122,96,75
XB-GENE-987177,263,259,349,255,302,214
XB-GENE-987211,692,614,685,637,624,366
XB-GENE-987224,23,36,32,33,25,31
XB-GENE-987240,172,148,229,195,158,132
XB-GENE-987254,31,37,37,32,30,23
XB-GENE-987269,141,149,267,168,170,152
XB-GENE-987290,374,347,588,446,447,326
XB-GENE-987300,20,17,36,29,18,20
XB-GENE-987321,17,22,34,18,24,12
XB-GENE-987346,908,900,965,817,808,614
XB-GENE-987378,64,9,40,51,8,10
XB-GENE-987418,99,95,102,106,82,82
XB-GENE-987429,2,0,0,0,0,0
XB-GENE-987456,65,72,92,98,87,73
XB-GENE-987469,1383,1652,2023,1968,1495,1382
XB-GENE-987479,165,219,179,188,205,105
XB-GENE-987490,2,2,10,1,1,9
XB-GENE-987534,1,1,1,4,1,2
XB-GENE-987554,6,6,14,4,3,9
XB-GENE-987563,5,7,12,8,8,8
XB-GENE-987585,607,559,767,718,734,473
XB-GENE-987606,68,91,120,120,89,69
XB-GENE-987613,55,90,123,87,79,99
XB-GENE-987618,168,196,271,204,246,152
XB-GENE-987637,141,90,219,133,130,85
XB-GENE-987660,157,256,307,278,195,230
XB-GENE-987673,6,22,38,11,23,28
XB-GENE-987682,37,31,47,25,37,19
XB-GENE-987691,452,407,537,492,397,272
XB-GENE-987700,43,46,72,51,61,43
XB-GENE-987707,12,13,21,30,18,14
XB-GENE-987727,1,5,4,3,0,2
XB-GENE-987736,172,204,247,213,238,145
XB-GENE-987747,69,91,101,90,87,70
XB-GENE-987778,1230,1272,1180,1323,1075,573
XB-GENE-987791,13,9,30,17,18,10
XB-GENE-987814,674,721,746,755,659,370
XB-GENE-987826,28,36,41,31,29,25
XB-GENE-987844,272,199,354,257,267,211
XB-GENE-987858,142,153,243,158,154,162
XB-GENE-987869,93,72,67,98,74,42
XB-GENE-987896,219,236,515,268,254,313
XB-GENE-987917,167,173,214,161,150,128
XB-GENE-987931,20,23,31,17,26,17
XB-GENE-987944,0,1,0,0,2,0
XB-GENE-987950,1,0,0,0,0,0
XB-GENE-987968,104,142,209,178,169,191
XB-GENE-988030,805,1392,529,849,1417,346
XB-GENE-988045,105,99,104,142,103,89
XB-GENE-988094,195,260,375,299,260,251
XB-GENE-988112,235,249,207,269,201,114
XB-GENE-988126,557,959,980,1083,1141,783
XB-GENE-988145,0,0,1,1,0,2
XB-GENE-988165,2,1,9,1,4,8
XB-GENE-988209,0,2,0,0,1,1
XB-GENE-988231,45,48,130,65,80,82
XB-GENE-988258,0,0,10,0,1,1
XB-GENE-988292,2,1,3,3,1,1
XB-GENE-988299,0,0,0,0,0,2
XB-GENE-988313,135,164,258,178,192,141
XB-GENE-988328,60,78,236,144,83,177
XB-GENE-988338,471,517,310,340,427,119
XB-GENE-988349,4,7,96,4,3,31
XB-GENE-988369,232,235,307,283,257,186
XB-GENE-988380,455,443,704,437,447,418
XB-GENE-988407,257,350,381,324,256,309
XB-GENE-988420,102,119,141,152,152,122
XB-GENE-988451,23,26,43,26,18,21
XB-GENE-988480,24,22,32,22,23,21
XB-GENE-988506,187,202,259,194,149,133
XB-GENE-988514,3,4,8,3,5,4
XB-GENE-988537,164,138,315,236,222,137
XB-GENE-988555,49,56,64,51,72,35
XB-GENE-988573,90,80,111,112,101,80
XB-GENE-988613,27,57,65,49,28,39
XB-GENE-988627,0,0,11,0,0,0
XB-GENE-988641,111,96,117,107,84,82
XB-GENE-988688,0,0,0,1,0,11
XB-GENE-988697,217,290,368,324,274,222
XB-GENE-988706,561,523,527,617,473,300
XB-GENE-988718,156,159,177,168,192,105
XB-GENE-988734,116,164,340,162,158,215
XB-GENE-988750,153,186,191,181,251,138
XB-GENE-988768,596,547,452,635,659,294
XB-GENE-988789,122,142,202,156,156,122
XB-GENE-988811,8,3,6,4,7,0
XB-GENE-988828,25,38,28,53,28,25
XB-GENE-988840,79,71,94,90,77,50
XB-GENE-988865,41,75,73,64,79,49
XB-GENE-988880,123,80,133,124,95,53
XB-GENE-988901,9,15,18,12,18,25
XB-GENE-988927,145,104,191,151,141,123
XB-GENE-988935,56,45,57,52,71,42
XB-GENE-988951,38,29,89,38,35,52
XB-GENE-988971,124,114,247,109,129,122
XB-GENE-988997,48,65,92,63,78,66
