xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-6256221,435,521.75,151.08761255201125,628.6666666666666,627.5,761.75,789,3772,0
XB-GENE-6256224,9,12.5,7.687652437513028,18.5,19,25.5,26,111,0
XB-GENE-6256226,437,449.5,130.5690111269388,560.3333333333334,540,648.5,741,3362,0
XB-GENE-6256227,65,70,26.59072520008935,89.66666666666667,80.5,107.5,129,538,0
XB-GENE-6256228,125,170.75,77.16151890677114,222.5,233,248,341,1335,0
XB-GENE-6256229,31,40.25,42.193206404191024,70.33333333333333,63.5,80,146,422,0
XB-GENE-6256230,96,154.25,54.79568109501575,176.83333333333334,172,207,254,1061,0
XB-GENE-6256231,54,61.75,27.308728763284947,84.16666666666667,83,100.5,124,505,0
XB-GENE-6256232,47,52.75,25.065913109240604,74.5,74.5,91,109,447,0
XB-GENE-6256233,238,263.25,93.90420650854784,338,334.5,383.25,482,2028,0
XB-GENE-6256234,47,61,23.045606956641432,76.5,77,87.75,111,459,0
XB-GENE-6256235,56,68.5,36.82616823220503,97.16666666666667,95,117,153,583,0
XB-GENE-6256236,82,118.25,53.97931702667853,150.83333333333334,141,190,224,905,0
XB-GENE-6256237,338,413.75,165.57737365554107,511.3333333333333,450,609.25,766,3068,0
XB-GENE-6256239,7,12,5.202563470700445,14.666666666666666,14.5,19.25,20,88,0
XB-GENE-6256242,99,111.5,65.78348323604236,163.33333333333334,158.5,184.5,275,980,0
XB-GENE-6256247,252,454.25,169.53042991353107,527.1666666666666,549.5,641.75,717,3163,0
XB-GENE-6256248,96,102,36.32308724030305,125.16666666666667,110,136,191,751,0
XB-GENE-6256252,11,17.75,10.053191864610298,23.333333333333332,20.5,31.5,36,140,0
XB-GENE-6256253,22,25,16.415439886480858,34.666666666666664,25.5,42.5,62,208,0
XB-GENE-6256255,21,27.25,11.523888232710346,34,31,39.25,53,204,0
XB-GENE-6256262,26,27.5,15.380723866797254,34.833333333333336,29.5,30.75,66,209,0
XB-GENE-6256263,104,157,54.499235468643654,180.83333333333334,172.5,210.5,261,1085,0
XB-GENE-6256266,0,3.75,5.036533199202271,6.833333333333333,6.5,10.75,13,41,1
XB-GENE-6256270,92,98,43.86532419425014,130.83333333333334,114,161.5,195,785,0
XB-GENE-6256271,9,12.25,7.25028735062733,16.166666666666668,13.5,18.5,29,97,0
XB-GENE-6256273,181,209.25,57.530571582999826,243.83333333333334,233,262,343,1463,0
XB-GENE-6256274,80,93,57.85844795706155,134,120.5,152.5,236,804,0
XB-GENE-6256279,17,20.25,11.232393630329497,29.166666666666668,31,32,47,175,0
XB-GENE-6256281,172,182.5,62.04648794788201,225.83333333333334,197,273.75,312,1355,0
XB-GENE-6256283,90,92.75,43.31743298026789,130,118.5,169.75,182,780,0
XB-GENE-6256284,14,19,9.690201236300513,24.5,20.5,31.75,38,147,0
XB-GENE-6256289,60,66,21.878452108562588,81.33333333333333,74,94,116,488,0
XB-GENE-6256296,138,155,66.08983784718092,206.33333333333334,191,262.25,289,1238,0
XB-GENE-6256297,243,283.75,101.77114849831787,348.8333333333333,309,431.75,484,2093,0
XB-GENE-6256299,17,18,15.753306531222792,28.166666666666668,22,30.5,58,169,0
XB-GENE-6256300,210,232.5,80.45785646328558,286.6666666666667,252,353.25,393,1720,0
XB-GENE-6256307,170,203.75,99.62814194125406,280.1666666666667,276,325,438,1681,0
XB-GENE-6256308,18,86.75,802.3190554054332,507.3333333333333,218.5,375.75,2118,3044,0
XB-GENE-6256316,52,60.25,28.25184359766043,82.83333333333333,79.5,102.5,122,497,0
XB-GENE-6256317,0,0,0.816496580927726,0.3333333333333333,0,0,2,2,5
XB-GENE-6256322,0,2.5,1.834847859269718,3.1666666666666665,4,4,5,19,1
XB-GENE-6256327,947,1255.75,917.5413705477627,1960.1666666666667,1813,2590.75,3268,11761,0
XB-GENE-6256328,194,269,121.07958815038424,334.6666666666667,305,383,538,2008,0
XB-GENE-6256329,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-6256332,270,309.25,90.54225532865856,380.5,402.5,416.25,509,2283,0
XB-GENE-6256334,91,122.75,64.16229422332091,166,158,197.75,267,996,0
XB-GENE-6256341,2544,3284.75,1286.9908184080673,3963.8333333333335,3645.5,4321.25,6237,23783,0
XB-GENE-6256344,77,89.25,29.445995766261102,110.66666666666667,107.5,126.5,156,664,0
XB-GENE-6256345,928,1232.75,882.17655073498,1854.3333333333333,1736.5,2169.75,3346,11126,0
XB-GENE-6256346,0,0,3.2093613071762426,1.5,0,0.75,8,9,4
XB-GENE-6256347,3,9.75,12.859497138950134,18.166666666666668,16,25.25,38,109,0
XB-GENE-6256350,5712,6261,1563.363222884134,7378.833333333333,6922.5,8767.5,9293,44273,0
XB-GENE-6256351,820,940.75,347.04144805291867,1191.1666666666667,1168.5,1304,1776,7147,0
XB-GENE-6256352,149,173,78.33624108078372,233.16666666666666,229.5,265.75,359,1399,0
XB-GENE-6256353,163,306.25,209.50767686809633,447.6666666666667,504,533.75,731,2686,0
XB-GENE-6256357,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-6256358,181,221.25,46,246,250,263.75,315,1476,0
XB-GENE-6256361,29,33.25,17.683325479106017,46.5,45,51.5,77,279,0
XB-GENE-6256362,182,201.75,281.8023539054752,419.8333333333333,316.5,581.25,871,2519,0
XB-GENE-6256364,104,126,44.3144069876453,155.16666666666666,143.5,190.25,214,931,0
XB-GENE-6256365,80,85,17.397317800933184,98.66666666666667,95.5,111.25,123,592,0
XB-GENE-6256366,572,623.25,278.3844464046079,807.5,722.5,868.25,1321,4845,0
XB-GENE-6256368,1625,1823.25,844.4531366511702,2554.5,2568.5,3103.75,3708,15327,0
XB-GENE-6256371,26,57,32.774481943528365,66.16666666666667,57.5,70,125,397,0
XB-GENE-6256437,20,33,16.742162345408076,39.5,36,41.25,70,237,0
XB-GENE-6256440,0,0,0,0,0,0,0,0,6
XB-GENE-6256442,104,144.25,82.67930010992272,189.33333333333334,151,249.25,306,1136,0
XB-GENE-6256444,115,147.25,39.08964057138413,168,160.5,201.5,214,1008,0
XB-GENE-6256448,27,44,33.3851264287956,66.83333333333333,67,79.5,120,401,0
XB-GENE-6256460,0,0,0,0,0,0,0,0,6
XB-GENE-6256467,542,646.25,182.5187661584419,772.5,752.5,926.25,993,4635,0
XB-GENE-6256471,49,54.75,39.113936135346954,80.5,60.5,105.25,140,483,0
XB-GENE-6256479,74,96.5,45.32291546962382,125.83333333333333,127.5,134.5,203,755,0
XB-GENE-6256480,197,243.25,87.31475629392014,302.6666666666667,296.5,350.5,432,1816,0
XB-GENE-6256487,0,0,2.041241452319315,0.8333333333333334,0,0,5,5,5
XB-GENE-6256496,327,369.75,165.9438660109697,479.8333333333333,404,599.5,721,2879,0
XB-GENE-6256510,117,143.75,140.03380544235262,256.3333333333333,233,331.25,477,1538,0
XB-GENE-6256511,7,10.5,7.014271166700073,16,17,20.5,25,96,0
XB-GENE-6256516,28,32.5,5.291502622129181,35,34,37.75,43,210,0
XB-GENE-6256517,3205,3723.75,2495.323205518676,5315.5,4598.5,5698.25,9994,31893,0
XB-GENE-6256521,0,0.25,0.8944271909999159,1,1,1.75,2,6,2
XB-GENE-6256523,195,329.75,1668.1003267189897,1543.5,758.5,2648.25,4084,9261,0
XB-GENE-6256525,203,286.25,197.05709832431816,438.5,452.5,545.25,716,2631,0
XB-GENE-6256533,514,628.25,368.26752051554405,949.1666666666666,1002.5,1251.5,1338,5695,0
XB-GENE-6256535,124,154.25,43.263918762251144,182.83333333333334,185,215,234,1097,0
XB-GENE-6256536,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-6256537,31,59.75,50.544040202579765,78.5,64,73.5,177,471,0
XB-GENE-6256539,1067,1239.5,217.8540796037568,1376,1382,1548.5,1629,8256,0
XB-GENE-6256540,136,162.75,67.61656601750786,214,207,264,303,1284,0
XB-GENE-6256550,28,37.75,24.441085627824854,57.833333333333336,61,73.75,89,347,0
XB-GENE-6256553,77,100.25,50.52293208699062,129.16666666666666,125.5,131.25,222,775,0
XB-GENE-6256554,71,80.5,53.28570790246356,115.16666666666667,102,121.25,215,691,0
XB-GENE-6256555,318,612.25,314.4593773446739,765.5,803,853.5,1250,4593,0
XB-GENE-6256556,61,91,82.21780018138813,126.16666666666667,97,117.25,289,757,0
XB-GENE-6256559,63,86.75,47.07299296482716,119.66666666666667,121.5,137.5,194,718,0
XB-GENE-6256560,716,1089,521.6402655726134,1386.1666666666667,1271.5,1819.25,2028,8317,0
XB-GENE-6256564,422,468,146.28021055494827,573.5,544.5,641.25,814,3441,0
XB-GENE-6256565,108,160,63.64799027987189,195.33333333333334,188,245.25,273,1172,0
XB-GENE-6256572,223,258,98.40477630684397,334.5,324.5,401.5,472,2007,0
XB-GENE-6256575,280,321.25,195.02683576027854,453.6666666666667,407.5,495.25,810,2722,0
XB-GENE-6256576,0,1,1.2110601416389966,1.6666666666666667,1.5,2.75,3,10,1
XB-GENE-6256578,3171,3575.25,1190.4232300600768,4350.333333333333,3895,5160.5,6090,26102,0
XB-GENE-6256582,107,133.5,41.48935606473866,161.16666666666666,160.5,186,220,967,0
XB-GENE-6256598,174,195.75,57.09436633037157,232.83333333333334,224,247.75,333,1397,0
XB-GENE-6256602,64,72.5,33.210941971986685,98.16666666666667,91.5,119.5,147,589,0
XB-GENE-6256607,26,32.75,20.380546279888247,46.833333333333336,39.5,63.5,74,281,0
XB-GENE-6256610,273,337.75,173.92805025833718,436.8333333333333,399.5,450.75,764,2621,0
XB-GENE-6256630,936,1578.5,696.8168817319703,1952.8333333333333,1962,2441.5,2805,11717,0
XB-GENE-6256639,28,33.5,17.178474903203718,44.5,41.5,47.25,76,267,0
XB-GENE-6256647,21727,25210,13082.888748284913,33926,32330,35292,58053,203556,0
XB-GENE-6256649,15,19,9.20326029187483,25.5,25,29.5,40,153,0
XB-GENE-6256657,1943,2441.25,713.1161663198127,2825.3333333333335,2606.5,3426.5,3710,16952,0
XB-GENE-6256666,287,360.75,155.9868584208298,459.5,406,590,661,2757,0
XB-GENE-6256667,23,28.25,9.020347369512255,32.833333333333336,30.5,35,49,197,0
XB-GENE-6256673,163,243.75,115.06461952601532,306.3333333333333,282,367.5,484,1838,0
XB-GENE-6256678,199,230.25,79.98499859348627,290,286,328.25,415,1740,0
XB-GENE-6256683,165,209,93.54784871925169,280,275.5,358.5,391,1680,0
XB-GENE-6256689,113,134.5,64.60263152534887,185.5,179,230.25,275,1113,0
XB-GENE-6259111,42,52.75,18.22909761891685,65.5,64.5,80,88,393,0
XB-GENE-6360290,0,0,1.5491933384829668,1,0.5,1,4,6,3
XB-GENE-6372204,2,3.25,11.927559124425528,9.333333333333334,4,8.5,33,56,0
XB-GENE-6372205,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-6372206,3,4,3.1622776601683795,6,4.5,8.75,10,36,0
XB-GENE-6372207,0,0,0,0,0,0,0,0,6
XB-GENE-6372208,0,0,0.816496580927726,0.6666666666666666,0.5,1,2,4,3
XB-GENE-6372209,1,6.5,10.430723848324238,15,19,22.5,25,90,0
XB-GENE-6372210,0,3.25,5.890670590009257,5.5,4,4.75,17,33,1
XB-GENE-6372211,9,9.25,8.87130204648675,16.5,13.5,22.25,30,99,0
XB-GENE-6372212,0,0,3.5449494589721118,1.8333333333333333,0.5,1,9,11,3
XB-GENE-6448194,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-6448196,0,0,1.0954451150103321,1,1,2,2,6,3
XB-GENE-6448198,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-6448201,0,0,0,0,0,0,0,0,6
XB-GENE-6448202,0,0,1.3291601358251257,0.8333333333333334,0,1.5,3,5,4
XB-GENE-6448209,0,0.75,5.84522597225006,5.166666666666667,3.5,7.75,15,31,2
XB-GENE-6448210,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-6448215,16,27.5,16.610237806846715,37.5,39.5,41.75,64,225,0
XB-GENE-6448217,0,0,1.7511900715418263,1.3333333333333333,0.5,2.5,4,8,3
XB-GENE-6448222,25,31.25,17.005881335585052,44,42.5,53,70,264,0
XB-GENE-6449773,0,0,1.5491933384829668,1,0.5,1,4,6,3
XB-GENE-6449774,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-6452731,23,24.5,13.411437904515186,34.666666666666664,29,46.25,52,208,0
XB-GENE-6457347,4,8.25,5.059644256269407,11,10.5,14.25,18,66,0
XB-GENE-6457348,26,40,20.86783809278447,53.333333333333336,51,70.25,79,320,0
XB-GENE-6457349,0,0,0,0,0,0,0,0,6
XB-GENE-6457350,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-6457351,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-6457352,31,46.25,30.00277764918886,63.833333333333336,55,78,113,383,0
XB-GENE-6457353,8,9.75,4.070217029430577,12.833333333333334,13,14.75,19,77,0
XB-GENE-6460379,26,33,18.18790807102345,44,36.5,55,72,264,0
XB-GENE-6460380,1,1.25,2.258317958127243,2.5,2,2,7,15,0
XB-GENE-6460381,14,20.5,9.244818368506039,26.333333333333332,26,32.25,39,158,0
XB-GENE-6460382,0,0.25,3.0605010483034745,2.1666666666666665,1,2.5,8,13,2
XB-GENE-6460383,85,120.25,40.405032689835394,146.16666666666666,161,171,189,877,0
XB-GENE-6460384,67,92.75,30.30291515129636,112.33333333333333,121.5,131.5,146,674,0
XB-GENE-6460659,0,0,0,0,0,0,0,0,6
XB-GENE-6460661,1,1.5,3.9327683210007,4.333333333333333,3,6,11,26,0
XB-GENE-6460662,103,122.25,42.911148512556345,149.83333333333334,138,173.25,218,899,0
XB-GENE-6460664,176,197.25,74.23678333548673,262.5,267.5,326.5,344,1575,0
XB-GENE-6461981,0,1,2.258317958127243,2.5,2,3.75,6,15,1
XB-GENE-6461996,53,77.5,30.71590250451168,97.33333333333333,103,115.75,136,584,0
XB-GENE-6462051,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-6462077,91,101.25,40.470977255312235,130.5,116,160.75,188,783,0
XB-GENE-6462096,97,128.75,41.518269071177166,150.83333333333334,147,167.5,217,905,0
XB-GENE-6462108,48,65.75,31.910813214332222,88.5,87,112,130,531,0
XB-GENE-6462216,5,6.5,5.887840577551898,11.333333333333334,10.5,16,19,68,0
XB-GENE-6462217,62,110.25,108.8479061198086,172.33333333333334,125,239.5,339,1034,0
XB-GENE-6462252,0,0,0,0,0,0,0,0,6
XB-GENE-6462308,67,78.25,29.479936680167185,102.66666666666667,106,121.75,141,616,0
XB-GENE-6462324,89,98.75,34.71407015414163,128.66666666666666,133,147.75,177,772,0
XB-GENE-6464300,269,284,139.53733072789757,396.6666666666667,376.5,451,629,2380,0
XB-GENE-6464303,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-6464304,156,208.75,83.27484614215747,263.5,255.5,324,374,1581,0
XB-GENE-6464305,6577,7657.75,1749.7272549362276,8656.666666666666,8207,9636,11362,51940,0
XB-GENE-6464314,0,0,0.816496580927726,0.3333333333333333,0,0,2,2,5
XB-GENE-6464328,1281,1565.25,439.788130808461,1881,1952,2170,2422,11286,0
XB-GENE-6464329,65,92,77.19693430873188,133.83333333333334,99,159.25,271,803,0
XB-GENE-6464331,0,0,4.400757510550504,2.1666666666666665,0,1.5,11,13,4
XB-GENE-6464333,2,4.75,6.48074069840786,10,10.5,15.5,17,60,0
XB-GENE-6464334,80,95,25.208464186988202,112.33333333333333,110.5,135,140,674,0
XB-GENE-6464336,10,22.5,23.51524328316989,37.833333333333336,32,57.25,68,227,0
XB-GENE-6464338,0,0,1.6020819787597222,0.8333333333333334,0,0.75,4,5,4
XB-GENE-6464340,2,3,3.3714487489307423,4.166666666666667,3,3,11,25,0
XB-GENE-6464341,0,1,1.0327955589886444,1.3333333333333333,1,1.75,3,8,1
XB-GENE-6464346,0,0,0,0,0,0,0,0,6
XB-GENE-6464347,0,0,3.8858718455450894,2.5,1,2.75,10,15,3
XB-GENE-6464351,0,0.25,0.983192080250175,1.1666666666666667,1.5,2,2,7,2
XB-GENE-6464357,0,0,0,0,0,0,0,0,6
XB-GENE-6464367,1,2,11.111555546667022,6.333333333333333,2,2,29,38,0
XB-GENE-6464370,0,0,3.600925806881706,2.8333333333333335,2,4,9,17,3
XB-GENE-6464372,145,172.25,70.0839972223807,233.16666666666666,251.5,288.75,304,1399,0
XB-GENE-6464375,38,62.5,58.586687907749145,92,76.5,93.5,204,552,0
XB-GENE-6464380,8,12.75,10.538817137927134,17.333333333333332,15,15.75,38,104,0
XB-GENE-6464384,9,18.25,6.324555320336759,20,21,23.75,27,120,0
XB-GENE-6464385,308,353.25,121.22321009883655,449.3333333333333,453.5,517.75,622,2696,0
XB-GENE-6464386,6525,8299.75,5082.243379322429,11358.833333333334,9753,12777.5,20521,68153,0
XB-GENE-6464387,14,19,11.321071798494463,26.833333333333332,24,36.5,41,161,0
XB-GENE-6464391,0,0,0.816496580927726,0.3333333333333333,0,0,2,2,5
XB-GENE-6465500,0,0.25,1.8708286933869707,1.5,1,1.75,5,9,2
XB-GENE-6465509,0,1,2.503331114069145,2.3333333333333335,1.5,2.75,7,14,1
XB-GENE-6465965,25,29.75,9.282600210429546,35.833333333333336,35,39.5,51,215,0
XB-GENE-6465969,121,131.25,54.9836339286519,172,160.5,191.25,267,1032,0
XB-GENE-6465975,0,0,0,0,0,0,0,0,6
XB-GENE-6465987,12,29,7.402702209328699,27,29.5,30.75,31,162,0
XB-GENE-6465995,41,55.75,22.624470527874607,69.66666666666667,65.5,86.5,100,418,0
XB-GENE-6466023,0,0.25,1.505545305418162,1.3333333333333333,1,1.75,4,8,2
XB-GENE-6466037,4,4.25,3.3466401061363023,7,6,9.25,12,42,0
XB-GENE-6466041,0,1.5,2.422120283277993,3.3333333333333335,4,5,6,20,1
XB-GENE-6466049,3,3.75,4.875106836436168,7.166666666666667,6,8.25,16,43,0
XB-GENE-6466062,82,99.25,40.11358872003351,131.5,137,155.25,185,789,0
XB-GENE-6466063,0,1,2.0976176963403033,2,1.5,2,6,12,1
XB-GENE-6466078,0,0.25,1.0954451150103321,1,1,1,3,6,2
XB-GENE-6466081,0,0,1.3291601358251257,0.8333333333333334,0,1.5,3,5,4
XB-GENE-6466086,287,324,145.27273201350164,409.1666666666667,345,454.5,670,2455,0
XB-GENE-6466088,1,2.25,2.073644135332772,3.5,3,5.25,6,21,0
XB-GENE-6466458,16,31,18.76965636339675,40.5,38,48.75,70,243,0
XB-GENE-6466467,102,133.25,71.3070823971925,170.5,155.5,172.5,306,1023,0
XB-GENE-6466521,6,15.25,8.71014733897577,19.333333333333332,19.5,25.25,30,116,0
XB-GENE-6466546,0,0,0,0,0,0,0,0,6
XB-GENE-6466578,16,30.5,23.46060527778429,46,47,56,82,276,0
XB-GENE-6466680,0,0.25,32.233005858384765,19.166666666666668,4,20.5,82,115,2
XB-GENE-6468938,0,0.25,1.1690451944500122,1.1666666666666667,1,1.75,3,7,2
XB-GENE-6485514,0,0,0.816496580927726,0.6666666666666666,0.5,1,2,4,3
XB-GENE-6485591,0,5.25,114.51753868585662,97.33333333333333,53,188.5,255,584,1
XB-GENE-6485604,103,139.75,69.11922067461892,179.66666666666666,162,206.75,297,1078,0
XB-GENE-6485637,85,124.75,101.1236866416568,194,165.5,262.5,342,1164,0
XB-GENE-6485662,102,189.5,125.52675677586299,277.1666666666667,293,383,407,1663,0
XB-GENE-6485701,69,112,59.36890319575279,137.33333333333334,112,172,227,824,0
XB-GENE-6485714,36,43,27.09797040370367,64.5,60,83.75,102,387,0
XB-GENE-6485719,99,108.25,57.05436004373373,135,114,123.5,250,810,0
XB-GENE-6485724,33,39.25,15.466091943344964,48,42,53.75,75,288,0
XB-GENE-6485730,125,134.75,46.47902752855313,165.5,152.5,175.5,251,993,0
XB-GENE-6485795,33,55.25,35.142092519749966,81.83333333333333,91.5,107.5,119,491,0
XB-GENE-6485803,36,49.5,30.283108603092032,71.66666666666667,70,88.25,117,430,0
XB-GENE-6485838,363,422.5,163.56976085654298,533.6666666666666,475,678.25,738,3202,0
XB-GENE-6485846,56,68.25,19.491023574969066,78.5,74,85,112,471,0
XB-GENE-6485900,120,176.75,53.530365214521,200.5,198,233.5,272,1203,0
XB-GENE-6485954,189,234.25,77.87532771466626,286.8333333333333,290,320.25,406,1721,0
XB-GENE-6485984,58,96.25,56.095157247900346,135.66666666666666,141.5,180.75,198,814,0
XB-GENE-6485996,10,13,13.942740046346701,20,13.5,20.75,47,120,0
XB-GENE-6486040,79,109.75,49.52575087769998,140,129.5,174,210,840,0
XB-GENE-6486050,55,56.25,24.615036055224458,75.5,65.5,92.75,112,453,0
XB-GENE-6486059,438,457,153.7718006224375,567.1666666666666,514.5,625.25,836,3403,0
XB-GENE-6486063,224,260.5,76.73960298741886,317.8333333333333,330,349.25,430,1907,0
XB-GENE-6486080,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-6486116,79,100,45.16931111569742,131.33333333333334,126.5,154.5,201,788,0
XB-GENE-6486138,240,269,99.45199847162449,333.5,314.5,350.25,516,2001,0
XB-GENE-6486183,305,725,1224.0479429608413,1383.8333333333333,943.5,1562.5,3690,8303,0
XB-GENE-6486199,34,47,34.829585125292546,70.5,65.5,81,131,423,0
XB-GENE-6486208,0,0.75,2.8751811537130436,3.3333333333333335,4,5,7,20,2
XB-GENE-6486279,33,46.5,27.038244518952535,67.33333333333333,68,90.25,98,404,0
XB-GENE-6486281,1,1.25,1.505545305418162,2.3333333333333335,2,2.75,5,14,0
XB-GENE-6486309,26,56.25,108.6034069447179,117.5,95.5,111.5,328,705,0
XB-GENE-6486317,96,125.25,61.87298818278189,173.66666666666666,181.5,210,257,1042,0
XB-GENE-6486339,0,0,0,0,0,0,0,0,6
XB-GENE-6486361,117,129.25,36.32859296293577,152.16666666666666,141,164.75,216,913,0
XB-GENE-6486378,128,168.75,51.4690845718735,197.66666666666666,197,220.75,276,1186,0
XB-GENE-6486411,40,50.5,16.240894885032247,60.166666666666664,61.5,63.5,87,361,0
XB-GENE-6486450,48,68,28.216425476425368,82.83333333333333,74,105.5,119,497,0
XB-GENE-6486475,356,381.5,122.70126323718107,472,437.5,533.25,673,2832,0
XB-GENE-6486480,20,34,14.091368516459523,40.833333333333336,41,49.5,59,245,0
XB-GENE-6486498,284,398.25,164.35206113706028,482,429.5,583,727,2892,0
XB-GENE-6486501,226,282.75,83.23380723399998,320.3333333333333,307.5,327,473,1922,0
XB-GENE-6486511,2,4.75,2.8751811537130436,6.333333333333333,7,7.75,10,38,0
XB-GENE-6486573,89,100.75,42.81588490268536,130,114.5,154.5,198,780,0
XB-GENE-6486580,39,53.25,19.27347054027029,62.666666666666664,56,76.75,89,376,0
XB-GENE-6486609,231,289,107.20758679620891,357.6666666666667,331.5,446,493,2146,0
XB-GENE-6486653,76,100,42.61455150532503,129,123.5,163.5,182,774,0
XB-GENE-6486659,0,0.25,2.943920288775949,2.3333333333333335,1,4,7,14,2
XB-GENE-6486678,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-6486744,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-6486785,0,0.25,1.0954451150103321,1,1,1,3,6,2
XB-GENE-6486818,239,335.5,154.2289423768012,445.1666666666667,486.5,510.75,655,2671,0
XB-GENE-6486831,65,91.25,52.922584970879875,120,102,139.75,211,720,0
XB-GENE-6486904,2,5.25,2.8809720581775866,6.5,6.5,8.5,10,39,0
XB-GENE-6486940,66,74,22.604571808965254,92.83333333333333,94.5,109,121,557,0
XB-GENE-6487006,0,0.25,0.752772652709081,0.8333333333333334,1,1,2,5,2
XB-GENE-6487024,168,181.25,53.87640176057293,222.66666666666666,211.5,253,307,1336,0
XB-GENE-6487047,60,67.5,26.242459234352765,79.66666666666667,72,75,132,478,0
XB-GENE-6487070,37,51.25,31.373555743651373,71.5,71,77.25,126,429,0
XB-GENE-6487084,104,123.75,45.99130352577539,155,144.5,183.25,224,930,0
XB-GENE-6487134,37,60.5,26.7132925713024,74,69.5,93.5,109,444,0
XB-GENE-6487149,19,22,9.724539406402068,29.833333333333332,30,35,44,179,0
XB-GENE-6487153,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-6487157,53,55.5,25.301515106148617,74.16666666666667,63.5,91.75,111,445,0
XB-GENE-6487158,0,0,1.1690451944500122,0.8333333333333334,0.5,1,3,5,3
XB-GENE-6487182,0,0,0,0,0,0,0,0,6
XB-GENE-6487219,126,131.25,39.25132694147634,158.66666666666666,145.5,171,229,952,0
XB-GENE-6487283,222,235.75,76.95908003608152,280.5,256,281.5,430,1683,0
XB-GENE-6487312,296,399.75,195.21953454167098,556.3333333333334,627.5,678.25,768,3338,0
XB-GENE-6487383,22,26.75,20.643804558914685,39.833333333333336,32.5,45.75,77,239,0
