ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000026395,0,7.09478951327993,2.1769881599574887,7.9921472983864925,8.60436355575909,9.52968675660376,12.2420574655846,5602.4952561689315,3
ENSMUSG00000026566,0,0,2.6630662213712073,1.5209141694394126,0,1.77567890530866,10.3161605621948,1066.1608327770282,409
ENSMUSG00000026576,0,0,1.8371897932368997,0.8223006705520288,0,0.944213040779612,9.83091974497428,576.4327700569722,502
ENSMUSG00000026581,0,2.22893284062582,3.231975006230062,4.751532010834472,3.60542593865002,8.21315220365353,11.7148403106443,3330.823939594965,39
ENSMUSG00000026656,0,0,2.146643768441097,1.7070085127706507,1.19979987160855,2.16013510216179,9.95456281521005,1196.612967452226,247
ENSMUSG00000026748,0,0.603633306509157,2.585899946364969,2.407129939904827,1.72555809789466,2.79402385819257,10.2131278742455,1687.3980878732839,168
ENSMUSG00000026770,0,0,0.6077900838961375,0.15539919350256126,0,0,8.73408958862924,108.93483464529545,634
ENSMUSG00000026814,0,4.7178129278322,2.7071656644009154,7.00865221615473,7.96051949418,9.10540610631946,11.3082414294268,4913.065203524466,5
ENSMUSG00000026836,0,0,1.790672407682454,1.3144803029510892,0.982758157889343,1.86882421049006,9.22415875277036,921.4506923687136,300
ENSMUSG00000026837,0,0,1.2655751820620313,0.7741255554036852,0,1.32647750475198,8.77066409274678,542.6620143379834,424
ENSMUSG00000026923,0,0.917281916155338,3.0746384547757466,3.5168147466306094,2.42661836707969,6.67891380543561,11.4952998377415,2465.287137388057,152
ENSMUSG00000027087,0,0,2.3288284613246195,2.20099513934106,1.65835522389281,2.72936089378523,9.85731714251177,1542.897592678083,188
ENSMUSG00000027111,0,1.09924734889097,3.0230861320896545,3.445643625566632,2.39298015146501,6.20663844631921,9.97542775187567,2415.3961815222087,136
ENSMUSG00000027130,0,1.67417793574287,3.0942666717918246,4.3763476967700825,4.03115919888125,7.39196938120612,10.8806701141227,3067.8197354358276,96
ENSMUSG00000027312,0,0,2.7116768659358215,2.3958345337891362,1.40400037270012,3.6603221705724,11.2863456335843,1679.4800081861845,236
ENSMUSG00000027340,0,0,2.847437920521566,2.7220092263820512,1.77970388519451,3.6216501198437,10.0488981844698,1908.1284676938178,189
ENSMUSG00000027366,0,2.37589777383031,2.9411710613738697,4.92441087688076,4.73028066783267,7.64648629969342,11.0663389611808,3452.0120246934125,41
ENSMUSG00000027376,0,0,0.5038896179202527,0.07698880057042891,0,0,8.57970379335917,53.969149199870664,670
ENSMUSG00000027408,0,0,2.3968224503568267,1.222656319221714,0,1.38790099508217,9.96592767682179,857.0820797744215,452
ENSMUSG00000027435,0,4.34574644558835,2.8359849455308446,6.704231767542491,7.7141349368173,8.99991210494322,11.3966915291861,4699.666469047286,19
ENSMUSG00000027611,0,0,3.5521022045806556,3.400769386241304,1.77701546949576,7.2737963046446,11.084670294931,2383.9393397551544,241
ENSMUSG00000027642,0,6.9114304216849,2.2395863524745176,7.912367862701895,8.65645180768793,9.5642630275401,11.9281604077229,5546.569871754029,1
ENSMUSG00000027750,0,0,1.3690645913912893,0.3694003693325237,0,0,9.2774936679257,258.9496589020991,611
ENSMUSG00000027863,0,0,0.3593154075645369,0.052852496878924654,0,0,6.37843245118874,37.04960031212618,679
ENSMUSG00000027962,0,0,1.0949657360453502,0.663357207580795,0,1.23677971703827,9.74910411704462,465.0134025141373,424
ENSMUSG00000027995,0,0,2.180889913124494,1.0212485469001844,0,1.08297789283957,9.17434171896467,715.8952313770292,490
ENSMUSG00000028019,0,0,1.1889476553273024,0.37351390264679474,0,0,9.17398393092816,261.83324575540314,583
ENSMUSG00000028184,0,0,2.358874916155984,1.9566985873511629,1.31996437068286,2.507211477293,9.85375847731522,1371.6457097331652,244
ENSMUSG00000028347,0,0,0.6036063494043913,0.12157825964391436,0,0,8.46024906480374,85.22636001038397,649
ENSMUSG00000028469,0,0,2.227782906964101,1.0197144039062693,0,0.97036249057279,10.4644134163698,714.8197971382949,512
ENSMUSG00000028476,0,0,1.7013300780860672,0.7998800491752777,0,1.10813347562291,10.0965393800268,560.7159144718696,477
ENSMUSG00000028639,2.57400375200099,8.05197206742389,1.3157174517318184,8.717248164753347,8.87726763072228,9.5703459359891,12.0520222628841,6110.790963492096,0
ENSMUSG00000028641,0,0,2.129048114109082,1.066944421286527,0,1.28145924551548,10.260043420215,747.9280393218553,458
ENSMUSG00000028645,0,0,3.176255315402701,2.657824788476781,1.41242517920141,4.8911655012399,9.67923898378063,1863.1351767222234,286
ENSMUSG00000028766,0,0,0.8329672445667466,0.35310941759396797,0,0,8.96710717639414,247.52970173337152,551
ENSMUSG00000028965,0,0,0.8574246944907997,0.30321851126078064,0,0,9.49323221395452,212.55617639380722,575
ENSMUSG00000029070,0,0,1.435857531254242,0.6808287335604786,0,1.04346272853264,8.89872331509017,477.2609422258955,460
ENSMUSG00000029082,0,0,0.4843513094087833,0.08679512699107271,0,0,7.62438623528723,60.843384020741965,664
ENSMUSG00000029090,0,0,2.4591297056855135,1.2779212127025985,0,1.32647750475198,9.61252924859779,895.8227701045215,471
ENSMUSG00000029093,0,0,1.3106296847023107,0.4602640858103904,0,0,9.19998848082549,322.6451241530837,549
ENSMUSG00000029156,0,0,2.816292368750017,1.9106945385495022,0.834797997959676,2.15700100700681,10.0726618362023,1339.396871523201,332
